Versao;Ano;Mes;Filial;Produto;Metrica;Volume;Receita;Custo;Margem
Realizado;2021;Set;F0010;00012;vol_venda;17590,1;1331567,0521;890537,51066;441029,54126
Realizado;2021;Set;F0010;00013;vol_venda;118185,1;6924837,29186;4687882,90248;2236954,389665
Realizado;2021;Set;F0010;00014;vol_venda;10395;123944,262765;86702,616;37241,64675
Realizado;2021;Set;F0010;00015;vol_venda;39183,1;248544,280795;594517,919568;345973,638833
Realizado;2021;Set;F0010;00016;vol_venda;31983,6;160763,96623;75839,51232;84924,453905
Realizado;2021;Set;F0010;00017;vol_venda;16152,4;1949216,7138;1415273,288;533943,42582
Realizado;2021;Set;F0010;00018;vol_venda;18871,6;1966954,78642;1365020,5712;601934,21509
Realizado;2021;Set;F0010;00019;vol_venda;72124,8;3706717,05925;2629843,30744;1076873,75141
Realizado;2021;Set;F0010;00020;vol_venda;24148,3;3362307,86946;2343911,27248;1018396,59656
Realizado;2021;Set;F0010;00021;vol_venda;41578,9;4203348,21145;2393447,7996;1809900,41177
Realizado;2021;Out;F0001;00017;vol_venda;238691,2;28804442,4656;20914122,944;7890319,52196
Realizado;2021;Out;F0001;00018;vol_venda;121299,2;12642809,4075;8773813,7344;3868995,67296
Realizado;2021;Out;F0001;00019;vol_venda;502455,8;25822761,1738;18320744,362;7502016,81334
Realizado;2021;Out;F0001;00020;vol_venda;250419,4;34867345,49368;24306508,30532;10560837,18724
Realizado;2021;Out;F0001;00021;vol_venda;275737;27875163,2616;15872524,6684;12002638,5946
Realizado;2021;Out;F0002;00001;vol_venda;17080,8;719510,7652;530611,6358;188899,1293
Realizado;2021;Out;F0002;00002;vol_venda;31826,3;968487,0395;699720,3013;268766,7382
Realizado;2021;Out;F0002;00003;vol_venda;130419,3;23900856,10942;17159319,46834;6741536,641665
Realizado;2021;Out;F0002;00004;vol_venda;112077,9;12160715,53289;9092924,85822;3067790,675035
Realizado;2021;Out;F0002;00005;vol_venda;208805,3;98934759,57013;83614328,4177601;15320431,14953
Realizado;2021;Out;F0002;00006;vol_venda;26161,3;1658903,72968;771883,92422;887019,80556
Realizado;2021;Out;F0002;00007;vol_venda;11196,9;7007585,4645;4028510,2572;2979075,2065
Realizado;2021;Out;F0002;00008;vol_venda;5982,9;725684,78711;389199,6108;336485,17635
Realizado;2021;Out;F0002;00009;vol_venda;14092,1;13973880,66893;8062146,7788;5911733,89005
Realizado;2021;Out;F0002;00010;vol_venda;171546,1;5736501,584;3764407,618;1972093,9656
Realizado;2021;Out;F0002;00011;vol_venda;36009,6;11047048,49442;8238996,48;2808052,01461
Realizado;2021;Out;F0002;00012;vol_venda;21720,6;1644245,07588;1099653,16032;544591,91556
Realizado;2021;Out;F0002;00013;vol_venda;77905,3;4564716,9289;3090160,4676;1474556,461145
Realizado;2021;Out;F0002;00014;vol_venda;21816,3;260125,562255;181965,39504;78160,1672
Realizado;2021;Out;F0002;00015;vol_venda;52225,8;331276,0833;792412,391122;461136,307904
Realizado;2021;Out;F0002;00016;vol_venda;50873,9;255715,114685;120632,19168;135082,92299
Realizado;2021;Out;F0002;00017;vol_venda;47205,4;5696587,17364;4136137,148;1560450,02558
Realizado;2021;Out;F0002;00018;vol_venda;48173,4;5021031,58746;3484478,3688;1536553,21846
Realizado;2021;Out;F0002;00019;vol_venda;148375,7;7625487,1879;5410134,1235;2215353,06392
Realizado;2021;Out;F0002;00020;vol_venda;68637,8;9556838,99346;6662204,5088;2894634,48432
Realizado;2021;Out;F0002;00021;vol_venda;78677,5;7953768,11079;4528991,61;3424776,50079
Realizado;2021;Out;F0003;00001;vol_venda;1371,7;57781,42222;42611,58616;15169,83606
Realizado;2021;Out;F0003;00002;vol_venda;16173,3;492159,9883;355579,7045;136580,2838
Realizado;2021;Out;F0003;00003;vol_venda;55309,1;10136036,92628;7277040,41042;2858996,51578
Realizado;2021;Out;F0003;00004;vol_venda;43651,3;4736268,63044;3541447,42938;1194821,20101
Realizado;2021;Out;F0003;00005;vol_venda;90284,7;42778105,1895;36153749,7229;6624355,46557
Realizado;2021;Out;F0003;00006;vol_venda;74289,6;4710748,10998;2191899,78996;2518848,31952
Realizado;2021;Out;F0003;00007;vol_venda;24400,2;15270877,37;8778899,1576;6491978,21315
Realizado;2021;Out;F0003;00008;vol_venda;75915,4;9208018,0001;4938448,6008;4269569,39878
Realizado;2021;Out;F0003;00009;vol_venda;20606,3;20433432,7193;11788946,6552;8644486,06407
Realizado;2021;Out;F0003;00010;vol_venda;71579,2;2393608,448;1570733,9648;822874,4832
Realizado;2021;Out;F0003;00011;vol_venda;7861,7;2411817,4363;1798756,96;613060,47604
Realizado;2021;Out;F0003;00012;vol_venda;10304,8;780071,299;521703,17064;258368,12848
Realizado;2021;Out;F0003;00013;vol_venda;65071,6;3812750,01911;2581104,05692;1231645,96262
Realizado;2021;Out;F0003;00014;vol_venda;42836,2;510755,28896;357288,17694;153467,111945
Realizado;2021;Out;F0003;00015;vol_venda;219609,5;1393015,99986;3332094,27184;1939078,27188
Realizado;2021;Out;F0003;00016;vol_venda;144512,5;726384,8557;342668,04;383716,815645
Realizado;2021;Out;F0003;00017;vol_venda;168912,7;20383810,33232;14800130,774;5583679,55874
Realizado;2021;Out;F0003;00018;vol_venda;142888,9;14893067,13541;10335439,9154;4557627,22078
Realizado;2021;Out;F0003;00019;vol_venda;470947,4;24203446,82316;17171872,47788;7031574,34526
Realizado;2021;Out;F0003;00020;vol_venda;190874,2;26576521,93634;18526860,65012;8049661,28666
Realizado;2021;Out;F0003;00021;vol_venda;331860,1;33548832,64614;19103194,7964;14445637,85136
Realizado;2021;Out;F0004;00001;vol_venda;484;20387,9918;15035,3632;5352,6286
Realizado;2021;Out;F0004;00002;vol_venda;3185,6;96939,08224;70037,32736;26901,75488
Realizado;2021;Out;F0004;00003;vol_venda;97879,1;17937485,36682;12877992,33784;5059493,02815
Realizado;2021;Out;F0004;00004;vol_venda;169841,1;18428158,47579;13779276,37926;4648882,09726
Realizado;2021;Out;F0004;00005;vol_venda;137056,7;64939307,8708;54883204,2377;10056103,63489
Realizado;2021;Out;F0004;00006;vol_venda;43342,2;2748354,9072;1278802,94258;1469551,96472
Realizado;2021;Out;F0004;00007;vol_venda;8481;5307838,09025;3051362,028;2256476,06265
Realizado;2021;Out;F0004;00008;vol_venda;27665;3355574,99484;1799663,58;1555911,41485
Realizado;2021;Out;F0004;00009;vol_venda;13756,6;13641195,1948;7870205,8866;5770989,30846
Realizado;2021;Out;F0004;00010;vol_venda;390542,9;13059754,576;8570073,398;4489681,1784
Realizado;2021;Out;F0004;00011;vol_venda;85720,8;26297482,7423;19612919,04;6684563,70243
Realizado;2021;Out;F0004;00012;vol_venda;55817,3;4225358,44648;2825873,6106;1399484,83604
Realizado;2021;Out;F0004;00013;vol_venda;219580,9;12865936,60965;8709808,1469;4156128,46395
Realizado;2021;Out;F0004;00014;vol_venda;8317,1;99168,526005;69371,26768;29797,258315
Realizado;2021;Out;F0004;00015;vol_venda;43021;272888,656185;652749,66552;379861,009365
Realizado;2021;Out;F0004;00016;vol_venda;10876,8;54671,69136;25791,06816;28880,6232
Realizado;2021;Out;F0004;00017;vol_venda;54215,7;6542566,34264;4750379,634;1792186,70856
Realizado;2021;Out;F0004;00018;vol_venda;64291,7;6701014,595;4650347,2444;2050667,35073
Realizado;2021;Out;F0004;00019;vol_venda;169680,5;8720406,90536;6186958,26326;2533448,64142
Realizado;2021;Out;F0004;00020;vol_venda;70844,4;9864076,70952;6876384,16612;2987692,5435
Realizado;2021;Out;F0004;00021;vol_venda;144415,7;14599459,68507;8313145,3552;6286314,33006
Realizado;2021;Out;F0005;00001;vol_venda;1202,3;50645,62509;37349,20904;13296,41605
Realizado;2021;Out;F0005;00002;vol_venda;2436,5;74143,6696;53567,9144;20575,7552
Realizado;2021;Out;F0005;00003;vol_venda;111948,1;20515793,5203;14729056,29626;5786737,22438
Realizado;2021;Out;F0005;00004;vol_venda;116382,2;12627742,19746;9442134,43902;3185607,75947
Realizado;2021;Out;F0005;00005;vol_venda;119515;56627814,47906;47858777,8223;8769036,65311
Realizado;2021;Out;F0005;00006;vol_venda;34026,3;2157628,09886;1003939,17638;1153688,92268
Realizado;2021;Out;F0005;00007;vol_venda;7957,4;4980142,7691;2862977,0312;2117165,7377
Realizado;2021;Out;F0005;00008;vol_venda;16288,8;1975719,86174;1059619,0176;916100,844135
Realizado;2021;Out;F0005;00009;vol_venda;12849,1;12741308,25744;7351021,5062;5390286,75155
Realizado;2021;Out;F0005;00010;vol_venda;215490;7205985,6;4728712,56;2477273,04
Realizado;2021;Out;F0005;00011;vol_venda;55059,4;16891158,52167;12597590,72;4293567,80077
Realizado;2021;Out;F0005;00012;vol_venda;41602;3149263,0795;2106192,77448;1043070,3052
Realizado;2021;Out;F0005;00013;vol_venda;142080,4;8324938,18913;5635704,31448;2689233,875115
Realizado;2021;Out;F0005;00014;vol_venda;8336,9;99404,61031;69536,41552;29868,194785
Realizado;2021;Out;F0005;00015;vol_venda;19346,8;122719,654435;293545,413355;170825,75895
Realizado;2021;Out;F0005;00016;vol_venda;21257,5;106849,760885;50405,784;56443,97688
Realizado;2021;Out;F0005;00017;vol_venda;79300,1;9569666,4473;6948274,762;2621391,68576
Realizado;2021;Out;F0005;00018;vol_venda;40300,7;4200473,45005;2915030,2324;1285443,2174
Realizado;2021;Out;F0005;00019;vol_venda;166930,5;8579075,88007;6086686,6632;2492389,21625
Realizado;2021;Out;F0005;00020;vol_venda;83195,2;11583750,22844;8075192,33692;3508557,8916
Realizado;2021;Out;F0005;00021;vol_venda;91610,2;9261177,4317;5273449,5528;3987727,87885
Realizado;2021;Out;F0006;00001;vol_venda;2428,8;102310,6498;75450,18624;26860,46352
Realizado;2021;Out;F0006;00002;vol_venda;2789,6;84888,64384;61331,02976;23557,61408
Realizado;2021;Out;F0006;00003;vol_venda;103726,7;19009126,19114;13647363,40946;5361762,78179
Realizado;2021;Out;F0006;00004;vol_venda;108231,2;11743339,54313;8780840,54858;2962498,99488
Realizado;2021;Out;F0006;00005;vol_venda;94732;44885295,7461;37934633,6504;6950662,09416
Realizado;2021;Out;F0006;00006;vol_venda;41628,4;2639681,82098;1228237,61634;1411444,20474
Realizado;2021;Out;F0006;00007;vol_venda;13275,9;8308728,65325;4776509,5094;3532219,14385
Realizado;2021;Out;F0006;00008;vol_venda;15527,6;1883391,5159;1010101,4352;873290,08067
Realizado;2021;Out;F0006;00009;vol_venda;23629,1;23430874,2989;13518302,6262;9912571,67163
Realizado;2021;Out;F0006;00010;vol_venda;338423,8;11316891,872;7426371,8672;3890520,0048
Realizado;2021;Out;F0006;00011;vol_venda;132309,1;40589871,698;30272322,08;10317549,6187
Realizado;2021;Out;F0006;00012;vol_venda;30602;2316565,27962;1549293,57442;767271,70526
Realizado;2021;Out;F0006;00013;vol_venda;238516,3;13975421,34356;9460892,14942;4514529,19456
Realizado;2021;Out;F0006;00014;vol_venda;15752;187818,18437;131384,2816;56433,902805
Realizado;2021;Out;F0006;00015;vol_venda;89555,4;568063,335545;1358807,49851;790744,16303
Realizado;2021;Out;F0006;00016;vol_venda;109132,1;548547,04401;258774,03552;289773,00854
Realizado;2021;Out;F0006;00017;vol_venda;99680,9;12029152,0964;8734040,458;3295111,63912
Realizado;2021;Out;F0006;00018;vol_venda;67277,1;7012177,76246;4866287,1972;2145890,56474
Realizado;2021;Out;F0006;00019;vol_venda;195313,8;10037781,65608;7121609,90088;2916171,75382
Realizado;2021;Out;F0006;00020;vol_venda;74705,4;10401666,1336;7251145,18106;3150520,95204
Realizado;2021;Out;F0006;00021;vol_venda;93605,6;9462899,00208;5388312,7582;4074586,24424
Realizado;2021;Out;F0007;00017;vol_venda;238691,2;28804442,4656;20914122,944;7890319,52196
Realizado;2021;Out;F0007;00018;vol_venda;121299,2;12642809,4075;8773813,7344;3868995,67296
Realizado;2021;Out;F0007;00019;vol_venda;502455,8;25822761,1738;18320744,362;7502016,81334
Realizado;2021;Out;F0007;00020;vol_venda;250419,4;34867345,49368;24306508,30532;10560837,18724
Realizado;2021;Out;F0007;00021;vol_venda;275737;27875163,2616;15872524,6684;12002638,5946
Realizado;2021;Out;F0008;00001;vol_venda;17080,8;719510,7652;530611,6358;188899,1293
Realizado;2021;Out;F0008;00002;vol_venda;461153;14033070,2511;10138725,39666;3894344,85446
Realizado;2021;Out;F0008;00003;vol_venda;130419,3;23900856,10942;17159319,46834;6741536,641665
Realizado;2021;Out;F0008;00004;vol_venda;112077,9;12160715,53289;9092924,85822;3067790,675035
Realizado;2021;Out;F0008;00005;vol_venda;208805,3;98934759,57013;83614328,4177601;15320431,14953
Realizado;2021;Out;F0008;00006;vol_venda;26161,3;1658903,72968;771883,92422;887019,80556
Realizado;2021;Out;F0008;00007;vol_venda;11196,9;7007585,4645;4028510,2572;2979075,2065
Realizado;2021;Out;F0008;00008;vol_venda;5982,9;725684,78711;389199,6108;336485,17635
Realizado;2021;Out;F0008;00009;vol_venda;14092,1;13973880,66893;8062146,7788;5911733,89005
Realizado;2021;Out;F0008;00010;vol_venda;171546,1;5736501,584;3764407,618;1972093,9656
Realizado;2021;Out;F0008;00011;vol_venda;36009,6;11047048,49442;8238996,48;2808052,01461
Realizado;2021;Out;F0008;00012;vol_venda;21720,6;1644245,07588;1099653,16032;544591,91556
Realizado;2021;Out;F0008;00013;vol_venda;77905,3;4564716,9289;3090160,4676;1474556,461145
Realizado;2021;Out;F0008;00014;vol_venda;21816,3;260125,562255;181965,39504;78160,1672
Realizado;2021;Out;F0008;00015;vol_venda;52225,8;331276,0833;792412,391122;461136,307904
Realizado;2021;Out;F0008;00016;vol_venda;50873,9;255715,114685;120632,19168;135082,92299
Realizado;2021;Out;F0008;00017;vol_venda;47205,4;5696587,17364;4136137,148;1560450,02558
Realizado;2021;Out;F0008;00018;vol_venda;48173,4;5021031,58746;3484478,3688;1536553,21846
Realizado;2021;Out;F0008;00019;vol_venda;148375,7;7625487,1879;5410134,1235;2215353,06392
Realizado;2021;Out;F0008;00020;vol_venda;68637,8;9556838,99346;6662204,5088;2894634,48432
Realizado;2021;Out;F0008;00021;vol_venda;78677,5;7953768,11079;4528991,61;3424776,50079
Realizado;2021;Out;F0009;00001;vol_venda;1371,7;57781,42222;42611,58616;15169,83606
Realizado;2021;Out;F0009;00002;vol_venda;272485,4;8291839,71724;5990755,01044;2301084,70582
Realizado;2021;Out;F0009;00003;vol_venda;55309,1;10136036,92628;7277040,41042;2858996,51578
Realizado;2021;Out;F0009;00004;vol_venda;43651,3;4736268,63044;3541447,42938;1194821,20101
Realizado;2021;Out;F0009;00005;vol_venda;90284,7;42778105,1895;36153749,7229;6624355,46557
Realizado;2021;Out;F0009;00006;vol_venda;74289,6;4710748,10998;2191899,78996;2518848,31952
Realizado;2021;Out;F0009;00007;vol_venda;24400,2;15270877,37;8778899,1576;6491978,21315
Realizado;2021;Out;F0009;00008;vol_venda;75915,4;9208018,0001;4938448,6008;4269569,39878
Realizado;2021;Out;F0009;00009;vol_venda;20606,3;20433432,7193;11788946,6552;8644486,06407
Realizado;2021;Out;F0009;00010;vol_venda;71579,2;2393608,448;1570733,9648;822874,4832
Realizado;2021;Out;F0009;00011;vol_venda;7861,7;2411817,4363;1798756,96;613060,47604
Realizado;2021;Out;F0009;00012;vol_venda;10304,8;780071,299;521703,17064;258368,12848
Realizado;2021;Out;F0009;00013;vol_venda;65071,6;3812750,01911;2581104,05692;1231645,96262
Realizado;2021;Out;F0009;00014;vol_venda;42836,2;510755,28896;357288,17694;153467,111945
Realizado;2021;Out;F0009;00015;vol_venda;219609,5;1393015,99986;3332094,27184;1939078,27188
Realizado;2021;Out;F0009;00016;vol_venda;144512,5;726384,8557;342668,04;383716,815645
Realizado;2021;Out;F0009;00017;vol_venda;168912,7;20383810,33232;14800130,774;5583679,55874
Realizado;2021;Out;F0009;00018;vol_venda;142888,9;14893067,13541;10335439,9154;4557627,22078
Realizado;2021;Out;F0009;00019;vol_venda;470947,4;24203446,82316;17171872,47788;7031574,34526
Realizado;2021;Out;F0009;00020;vol_venda;190874,2;26576521,93634;18526860,65012;8049661,28666
Realizado;2021;Out;F0009;00021;vol_venda;331860,1;33548832,64614;19103194,7964;14445637,85136
Realizado;2021;Out;F0010;00001;vol_venda;484;20387,9918;15035,3632;5352,6286
Realizado;2021;Out;F0010;00002;vol_venda;520566,2;15841037,69196;11444960,2467;4396077,44582
Realizado;2021;Out;F0010;00003;vol_venda;97879,1;17937485,36682;12877992,33784;5059493,02815
Realizado;2021;Out;F0010;00004;vol_venda;169841,1;18428158,47579;13779276,37926;4648882,09726
Realizado;2021;Out;F0010;00005;vol_venda;137056,7;64939307,8708;54883204,2377;10056103,63489
Realizado;2021;Out;F0010;00006;vol_venda;43342,2;2748354,9072;1278802,94258;1469551,96472
Realizado;2021;Out;F0010;00007;vol_venda;8481;5307838,09025;3051362,028;2256476,06265
Realizado;2021;Out;F0010;00008;vol_venda;27665;3355574,99484;1799663,58;1555911,41485
Realizado;2021;Out;F0010;00009;vol_venda;13756,6;13641195,1948;7870205,8866;5770989,30846
Realizado;2021;Out;F0010;00010;vol_venda;390542,9;13059754,576;8570073,398;4489681,1784
Realizado;2021;Out;F0010;00011;vol_venda;85720,8;26297482,7423;19612919,04;6684563,70243
Realizado;2021;Out;F0010;00012;vol_venda;55817,3;4225358,44648;2825873,6106;1399484,83604
Realizado;2021;Out;F0010;00013;vol_venda;219580,9;12865936,60965;8709808,1469;4156128,46395
Realizado;2021;Out;F0010;00014;vol_venda;8317,1;99168,526005;69371,26768;29797,258315
Realizado;2021;Out;F0010;00015;vol_venda;43021;272888,656185;652749,66552;379861,009365
Realizado;2021;Out;F0010;00016;vol_venda;10876,8;54671,69136;25791,06816;28880,6232
Realizado;2021;Out;F0010;00017;vol_venda;54215,7;6542566,34264;4750379,634;1792186,70856
Realizado;2021;Out;F0010;00018;vol_venda;64291,7;6701014,595;4650347,2444;2050667,35073
Realizado;2021;Out;F0010;00019;vol_venda;169680,5;8720406,90536;6186958,26326;2533448,64142
Realizado;2021;Out;F0010;00020;vol_venda;70844,4;9864076,70952;6876384,16612;2987692,5435
Realizado;2021;Out;F0010;00021;vol_venda;144415,7;14599459,68507;8313145,3552;6286314,33006
Realizado;2021;Nov;F0001;00017;vol_venda;70892,8;8555102,0686;6211627,136;2343474,93252
Realizado;2021;Nov;F0001;00018;vol_venda;53398,4;5565624,45474;3862413,0688;1703211,38606
Realizado;2021;Nov;F0001;00019;vol_venda;149837,6;7700618,7602;5463438,50648;2237180,2542
Realizado;2021;Nov;F0001;00020;vol_venda;43505;6057453,47888;4222734,51532;1834718,96316
Realizado;2021;Nov;F0001;00021;vol_venda;66745,8;6747553,183;3842155,2312;2905397,95222
Realizado;2021;Nov;F0002;00001;vol_venda;243,1;10240,33225;7551,85288;2688,479365
Realizado;2021;Nov;F0002;00002;vol_venda;6282,1;191166,8158;138115,7378;53051,07808
Realizado;2021;Nov;F0002;00003;vol_venda;29056,5;5324942,13328;3822975,32754;1501966,80579
Realizado;2021;Nov;F0002;00004;vol_venda;33015,4;3582248,4863;2678552,60826;903695,87807
Realizado;2021;Nov;F0002;00005;vol_venda;50584,6;23967663,8428;20256178,1589;3711485,6835
Realizado;2021;Nov;F0002;00006;vol_venda;10908,7;691727,2122;321859,01176;369868,20046
Realizado;2021;Nov;F0002;00007;vol_venda;9653,6;6041710,38745;3473249,4368;2568460,9502
Realizado;2021;Nov;F0002;00008;vol_venda;2412,3;292595,46577;156924,9396;135670,526165
Realizado;2021;Nov;F0002;00009;vol_venda;4150,3;4115482,92579;2374403,2312;1741079,69461
Realizado;2021;Nov;F0002;00010;vol_venda;67864,5;2269388,88;1489218,588;780170,292
Realizado;2021;Nov;F0002;00011;vol_venda;16894,9;5183028,4047;3865553,12;1317475,28371
Realizado;2021;Nov;F0002;00012;vol_venda;10330,1;781986,50394;522984,03876;259002,46526
Realizado;2021;Nov;F0002;00013;vol_venda;26356;1544281,06149;1045426,55362;498854,507835
Realizado;2021;Nov;F0002;00015;vol_venda;22687,5;143910,215655;344233,235781;200323,020134
Realizado;2021;Nov;F0002;00016;vol_venda;9461,1;47555,746095;22434,16032;25121,585775
Realizado;2021;Nov;F0002;00017;vol_venda;9846,1;1188193,87132;862715,282;325478,58928
Realizado;2021;Nov;F0002;00018;vol_venda;4053,5;422489,41408;293197,762;129291,65205
Realizado;2021;Nov;F0002;00019;vol_venda;43924,1;2257395,66358;1601578,10396;655817,55987
Realizado;2021;Nov;F0002;00020;vol_venda;20755,9;2889964,34132;2014634,07282;875330,26828
Realizado;2021;Nov;F0002;00021;vol_venda;30889,1;3122681,05288;1778100,1524;1344580,90061
Realizado;2021;Nov;F0003;00001;vol_venda;5967,5;251374,6716;185379,194;65995,47763
Realizado;2021;Nov;F0003;00002;vol_venda;22478,5;684029,7464;494203,3096;189826,4368
Realizado;2021;Nov;F0003;00003;vol_venda;33348,7;6111537,7874;4387701,7986;1723835,98888
Realizado;2021;Nov;F0003;00004;vol_venda;19250;2088670,2375;1561760,20002;526910,03751
Realizado;2021;Nov;F0003;00005;vol_venda;11387,2;5395408,5184;4559908,5879;835499,93042
Realizado;2021;Nov;F0003;00006;vol_venda;3253,8;206325,41028;96002,71824;110322,69204
Realizado;2021;Nov;F0003;00007;vol_venda;12202,3;7636815,55655;4390241,1128;3246574,44395
Realizado;2021;Nov;F0003;00008;vol_venda;27925,7;3387196,11926;1816622,6364;1570573,48262
Realizado;2021;Nov;F0003;00009;vol_venda;8675,7;8602919,1181;4963402,6728;3639516,446
Realizado;2021;Nov;F0003;00010;vol_venda;30096;1006410,24;660426,624;345983,616
Realizado;2021;Nov;F0003;00011;vol_venda;12201,2;3743092,0667;2791634,56;951457,50682
Realizado;2021;Nov;F0003;00012;vol_venda;4338,4;328416,0124;219641,04448;108774,96784
Realizado;2021;Nov;F0003;00013;vol_venda;31451,2;1842824,87944;1247530,71874;595294,16058
Realizado;2021;Nov;F0003;00014;vol_venda;5151,3;61421,26799;42965,96304;18455,304945
Realizado;2021;Nov;F0003;00015;vol_venda;28196,3;178853,36035;427817,23791;248963,8776
Realizado;2021;Nov;F0003;00016;vol_venda;13285,8;66780,409415;31503,28896;35277,120455
Realizado;2021;Nov;F0003;00017;vol_venda;11658,9;1406956,4116;1021552,818;385403,5937
Realizado;2021;Nov;F0003;00018;vol_venda;8946,3;932457,64026;647103,7716;285353,86865
Realizado;2021;Nov;F0003;00019;vol_venda;29279,8;1504779,68925;1067611,77948;437167,90988
Realizado;2021;Nov;F0003;00020;vol_venda;36601,4;5096225,2102;3552649,0084;1543576,2015
Realizado;2021;Nov;F0003;00021;vol_venda;19521,7;1973513,0747;1123747,1388;849765,93591
Realizado;2021;Nov;F0004;00001;vol_venda;7016,9;295579,5448;217978,5951;77600,94964
Realizado;2021;Nov;F0004;00002;vol_venda;16539,6;503306,6438;363633,0298;139673,6141
Realizado;2021;Nov;F0004;00003;vol_venda;18711;3429008,73314;2461813,7544;967194,97878
Realizado;2021;Nov;F0004;00004;vol_venda;26545,2;2880216,58125;2153622,694;726593,88715
Realizado;2021;Nov;F0004;00005;vol_venda;18233,6;8639324,9222;7301491,9577;1337832,96424
Realizado;2021;Nov;F0004;00007;vol_venda;800,8;501181,0804;288118,2304;213062,85
Realizado;2021;Nov;F0004;00008;vol_venda;958,1;116210,96702;62326,3212;53884,64582
Realizado;2021;Nov;F0004;00010;vol_venda;25747,7;861003,088;565007,5288;295995,5592
Realizado;2021;Nov;F0004;00011;vol_venda;4797,1;1471657,456;1097576,48;374080,97616
Realizado;2021;Nov;F0004;00013;vol_venda;26549,6;1555624,69519;1053105,81376;502518,8814
Realizado;2021;Nov;F0004;00014;vol_venda;9436,9;112520,40531;78711,29552;33809,10979
Realizado;2021;Nov;F0004;00015;vol_venda;6877,2;43623,11118;104346,48194;60723,37076
Realizado;2021;Nov;F0004;00016;vol_venda;8956,2;45017,89149;21236,94144;23780,95005
Realizado;2021;Nov;F0004;00017;vol_venda;7037,8;849297,7755;616652,036;232645,73946
Realizado;2021;Nov;F0004;00018;vol_venda;4797,1;499993,5779;346983,8372;153009,74073
Realizado;2021;Nov;F0004;00019;vol_venda;17272,2;887671,9018;629785,8653;257886,0365
Realizado;2021;Nov;F0004;00020;vol_venda;3677,3;512011,80734;356930,50536;155081,30198
Realizado;2021;Nov;F0004;00021;vol_venda;9916,5;1002491,7095;570833,406;431658,30341
Realizado;2021;Nov;F0005;00001;vol_venda;3082,2;129834,4387;95747,92656;34086,51213
Realizado;2021;Nov;F0005;00002;vol_venda;1632,4;49674,58496;35889,29344;13785,29152
Realizado;2021;Nov;F0005;00003;vol_venda;53298,3;9767534,40055;7012478,65046;2755055,74995
Realizado;2021;Nov;F0005;00004;vol_venda;32270,7;3501446,7862;2618134,79926;883311,98683
Realizado;2021;Nov;F0005;00005;vol_venda;26683,8;12643143,33778;10685303,56586;1957839,77092
Realizado;2021;Nov;F0005;00006;vol_venda;18966,2;1202658,12172;559593,93778;643064,18402
Realizado;2021;Nov;F0005;00007;vol_venda;3061,3;1915916,13585;1101419,0044;814497,13135
Realizado;2021;Nov;F0005;00008;vol_venda;8641,6;1048166,88511;562153,3632;486013,521865
Realizado;2021;Nov;F0005;00009;vol_venda;3979,8;3946413,25894;2276859,4992;1669553,759755
Realizado;2021;Nov;F0005;00010;vol_venda;58270,3;1948558,832;1278683,4632;669875,3688
Realizado;2021;Nov;F0005;00011;vol_venda;13308,9;4082912,99208;3045076,32;1037836,672785
Realizado;2021;Nov;F0005;00012;vol_venda;10937,3;827951,42252;553724,87456;274226,54798
Realizado;2021;Nov;F0005;00013;vol_venda;29976,1;1756394,1237;1189019,99218;567374,13162
Realizado;2021;Nov;F0005;00014;vol_venda;15296,6;182388,245275;127585,88128;54802,36399
Realizado;2021;Nov;F0005;00015;vol_venda;10477,5;66460,35413;158973,16706;92512,812944
Realizado;2021;Nov;F0005;00016;vol_venda;21792,1;109536,901055;51673,42752;57863,47353
Realizado;2021;Nov;F0005;00017;vol_venda;23557,6;2842851,07196;2064116,912;778734,16016
Realizado;2021;Nov;F0005;00018;vol_venda;17737,5;1848749,47135;1282988,85;565760,62125
Realizado;2021;Nov;F0005;00019;vol_venda;49779,4;2558317,68202;1815076,39458;743241,28761
Realizado;2021;Nov;F0005;00020;vol_venda;14455,1;2012667,41252;1403058,26236;609609,15026
Realizado;2021;Nov;F0005;00021;vol_venda;22177,1;2241956,22357;1276602,5844;965353,63907
Realizado;2021;Nov;F0006;00001;vol_venda;50791,4;2139534,394;1577824,683;561709,7113
Realizado;2021;Nov;F0006;00002;vol_venda;68299;2078365,89;1501594,494;576771,3952
Realizado;2021;Nov;F0006;00003;vol_venda;39150,1;7174711,9234;5150994,3172;2023717,6068
Realizado;2021;Nov;F0006;00004;vol_venda;33752,4;3662214,7181;2738345,7131;923869,00531
Realizado;2021;Nov;F0006;00005;vol_venda;46354;21963148,6579;18562069,9213;3401078,7352
Realizado;2021;Nov;F0006;00006;vol_venda;51752,8;3281676,09976;1526956,01346;1754720,08626
Realizado;2021;Nov;F0006;00007;vol_venda;11024,2;6899501,0823;3966374,8694;2933126,2128
Realizado;2021;Nov;F0006;00008;vol_venda;15750,9;1910476,27641;1024627,5468;885848,72957
Realizado;2021;Nov;F0006;00009;vol_venda;4725,6;4685956,70547;2703534,662;1982422,04288
Realizado;2021;Nov;F0006;00010;vol_venda;121510,4;4063307,776;2666424,2172;1396883,5584
Realizado;2021;Nov;F0006;00011;vol_venda;23851,3;7317117,3168;5457177,44;1859939,8771
Realizado;2021;Nov;F0006;00012;vol_venda;17777,1;1345722,9146;900004,79708;445718,11746
