Filial	Produto	Versão	Mês	Volume	Receita	Custo	Margem
F0008	00019	Realizado	mar	2676,3	137543,3535	97584,32112	39959,03241
F0008	00019	Realizado	mar	608,3	31262,42273	22180,07792	9082,34481
F0008	00019	Realizado	mar	1021,9	52518,60889	37260,92656	15257,68233
F0008	00019	Realizado	mar	656,7	33749,84877	23944,85808	9804,99069
F0008	00019	Realizado	mar	656,7	33749,84877	23944,85808	9804,99069
F0008	00019	Realizado	mar	754,6	38781,23326	27514,52704	11266,70622
F0008	00019	Realizado	mar	3032,7	155859,8544	110579,5205	45280,33389
F0008	00019	Realizado	mar	6787	348804,9697	247470,3088	101334,6609
F0008	00019	Realizado	mar	1877,7	96500,82387	68465,44848	28035,37539
F0008	00019	Realizado	mar	7003,7	359941,8545	255371,7109	104570,1436
F0008	00019	Realizado	mar	1588,4	81632,80004	57916,87616	23715,92388
F0008	00019	Realizado	mar	7942	408164,0002	289584,3808	118579,6194
F0008	00019	Realizado	mar	1805,1	92769,68481	65818,27824	26951,40657
F0008	00019	Realizado	mar	3032,7	155859,8544	110579,5205	45280,33389
F0008	00019	Realizado	mar	1949,2	100175,4305	71072,51008	29102,92044
F0008	00019	Realizado	mar	1949,2	100175,4305	71072,51008	29102,92044
F0008	00019	Realizado	mar	2238,5	115043,4544	81621,0824	33422,37195
F0008	00019	Realizado	nov	1119,8	57549,99338	40830,59552	16719,39786
F0008	00019	Realizado	nov	1216,6	62524,84546	44360,15584	18164,68962
F0008	00019	Realizado	nov	462	23743,6122	16845,6288	6897,9834
F0008	00019	Realizado	nov	1508,1	77505,93411	54988,94544	22516,98867
F0008	00019	Realizado	nov	705,1	36237,27481	25709,63824	10527,63657
F0008	00019	Realizado	nov	730,4	37537,52024	26632,13696	10905,38328
F0008	00019	Realizado	nov	1094,5	56249,74795	39908,0968	16341,65115
F0008	00019	Realizado	nov	2043,8	105037,2178	74521,85312	30515,36466
F0008	00019	Realizado	nov	559,9	28774,99669	20415,29776	8359,69893
F0008	00019	Realizado	nov	1046,1	53762,32191	38143,31664	15619,00527
F0008	00019	Realizado	nov	584,1	30018,70971	21297,68784	8721,02187
F0008	00019	Realizado	nov	3320,9	170671,3458	121087,9842	49583,36163
F0008	00019	Realizado	nov	3610,2	185539,3696	131636,5565	53902,81314
F0008	00019	Realizado	nov	1371,7	70495,91527	50015,47408	20480,44119
F0008	00019	Realizado	nov	4477	230086,9087	163242,1648	66844,7439
F0008	00019	Realizado	nov	2094,4	107637,7086	76366,85056	31270,85808
F0008	00019	Realizado	nov	2165,9	111312,3153	78973,91216	32338,40313
F0008	00019	Realizado	nov	3249,4	166996,7391	118480,9226	48515,81658
F0008	00019	Realizado	nov	6065,4	311719,7087	221159,041	90560,66778
F0008	00019	Realizado	nov	1661	85363,9391	60564,0464	24799,8927
F0008	00019	Realizado	nov	3105,3	159590,9934	113226,6907	46364,30271
F0008	00019	Realizado	nov	1732,5	89038,54575	63171,108	25867,43775
F0008	00019	Realizado	out	9197,1	472667,48	335348,339	137319,141
F0008	00019	Realizado	out	680,9	34993,56179	24827,24816	10166,31363
F0008	00019	Realizado	out	389,4	20012,47314	14198,45856	5814,01458
F0008	00019	Realizado	out	413,6	21256,18616	15080,84864	6175,33752
F0008	00019	Realizado	out	778,8	40024,94628	28396,91712	11628,02916
F0008	00019	Realizado	out	535,7	27531,28367	19532,90768	7998,37599
F0008	00019	Realizado	out	2750	141331,025	100271,6	41059,425
F0008	00019	Realizado	out	656,7	33749,84877	23944,85808	9804,99069
F0008	00019	Realizado	out	705,1	36237,27481	25709,63824	10527,63657
F0008	00019	Realizado	out	2311,1	118774,5934	84268,25264	34506,34077
F0008	00019	Realizado	out	1265	65012,2715	46124,936	18887,3355
F0008	00019	Realizado	out	1070,3	55006,03493	39025,70672	15980,32821
F0008	00019	Realizado	out	462	23743,6122	16845,6288	6897,9834
F0008	00019	Realizado	out	680,9	34993,56179	24827,24816	10166,31363
F0008	00019	Realizado	out	1897,5	97518,40725	69187,404	28331,00325
F0008	00019	Realizado	out	632,5	32506,13575	23062,468	9443,66775
F0008	00019	Realizado	out	973,5	50031,18285	35496,1464	14535,03645
F0008	00019	Realizado	out	2384,8	122562,2649	86955,53152	35606,73336
F0008	00019	Realizado	out	3163,6	162587,2112	115352,4486	47234,76252
F0008	00019	Realizado	out	973,5	50031,18285	35496,1464	14535,03645
F0008	00019	Realizado	out	1021,9	52518,60889	37260,92656	15257,68233
F0008	00019	Realizado	out	632,5	32506,13575	23062,468	9443,66775
F0008	00019	Realizado	out	632,5	32506,13575	23062,468	9443,66775
F0008	00019	Realizado	out	2627,9	135055,9275	95819,54096	39236,38653
F0008	00019	Realizado	out	559,9	28774,99669	20415,29776	8359,69893
F0008	00019	Realizado	out	27293,2	1402682,157	995175,5757	407506,5812
F0008	00019	Realizado	out	2021,8	103906,5696	73719,68032	30186,88926
F0008	00019	Realizado	out	1155	59359,0305	42114,072	17244,9585
F0008	00019	Realizado	out	1227,6	63090,16956	44761,24224	18328,92732
F0008	00019	Realizado	out	2310	118718,061	84228,144	34489,917
F0008	00019	Realizado	out	1588,4	81632,80004	57916,87616	23715,92388
F0008	00019	Realizado	out	8158,7	419300,885	297485,7829	121815,1021
F0008	00019	Realizado	out	1949,2	100175,4305	71072,51008	29102,92044
F0008	00019	Realizado	out	2094,4	107637,7086	76366,85056	31270,85808
F0008	00019	Realizado	out	6859,6	352536,1088	250117,479	102418,6297
F0008	00019	Realizado	out	3754,3	192945,1153	136890,7883	56054,32701
F0008	00019	Realizado	out	3176,8	163265,6001	115833,7523	47431,84776
F0008	00019	Realizado	out	1371,7	70495,91527	50015,47408	20480,44119
F0008	00019	Realizado	out	2021,8	103906,5696	73719,68032	30186,88926
F0008	00019	Realizado	out	5632	289445,9392	205356,2368	84089,7024
F0008	00019	Realizado	out	1877,7	96500,82387	68465,44848	28035,37539
F0008	00019	Realizado	out	2888,6	148454,1087	105325,2886	43128,82002
F0008	00019	Realizado	out	7076,3	363672,9935	258018,8811	105654,1124
F0008	00019	Realizado	out	9386,3	482391,0545	342247,0251	140144,0294
F0008	00019	Realizado	out	2888,6	148454,1087	105325,2886	43128,82002
F0008	00019	Realizado	out	3032,7	155859,8544	110579,5205	45280,33389
F0008	00019	Realizado	out	1877,7	96500,82387	68465,44848	28035,37539
F0008	00019	Realizado	out	1877,7	96500,82387	68465,44848	28035,37539
F0008	00019	Realizado	out	7797,9	400758,2545	284330,149	116428,1055
F0008	00019	Realizado	out	1661	85363,9391	60564,0464	24799,8927
F0008	00019	Realizado	set	8492	436430,2052	309638,7008	126791,5044
F0008	00019	Realizado	set	437,8	22499,89918	15963,23872	6536,66046
F0008	00019	Realizado	set	1459,7	75018,50807	53224,16528	21794,34279
F0008	00019	Realizado	set	1192,4	61281,13244	43477,76576	17803,36668
F0008	00019	Realizado	set	2019,6	103793,5048	73639,46304	30154,04172
F0008	00019	Realizado	set	1435,5	73774,79505	52341,7752	21433,01985
F0008	00019	Realizado	set	997,7	51274,89587	36378,53648	14896,35939
F0008	00019	Realizado	set	1411,3	72531,08203	51459,38512	21071,69691
F0008	00019	Realizado	set	1459,7	75018,50807	53224,16528	21794,34279
F0008	00019	Realizado	set	2505,8	128780,83	91367,48192	37413,34806
F0008	00019	Realizado	set	341	17525,0471	12433,6784	5091,3687
F0008	00019	Realizado	set	2384,8	122562,2649	86955,53152	35606,73336
F0008	00019	Realizado	set	25198,8	1295044,448	918808,7251	376235,7232
F0008	00019	Realizado	set	1300,2	66821,30862	47408,41248	19412,89614
F0008	00019	Realizado	set	4331,8	222624,6306	157947,8243	64676,80626
F0008	00019	Realizado	set	3537,6	181808,2306	128989,3862	52818,84432
F0008	00019	Realizado	set	5992,8	307988,5697	218511,8707	89476,69896
F0008	00019	Realizado	set	4260,3	218950,0239	155340,7627	63609,26121
F0008	00019	Realizado	set	2960,1	152128,7153	107932,3502	44196,36507
F0008	00019	Realizado	set	4187,7	215218,8849	152693,5925	62525,29239
F0008	00019	Realizado	set	4331,8	222624,6306	157947,8243	64676,80626
F0008	00019	Realizado	set	7437,1	382215,624	271174,515	111041,109
F0008	00019	Realizado	set	1010,9	51953,28479	36859,84016	15093,44463
F0008	00019	Realizado	set	7076,3	363672,9935	258018,8811	105654,1124
F0009	00019	Realizado	abr	6426,2	330262,3392	234314,6749	95947,66434
F0009	00019	Realizado	abr	2455,2	126180,3391	89522,48448	36657,85464
F0009	00019	Realizado	abr	2599,3	133586,0848	94776,71632	38809,36851
F0009	00019	Realizado	abr	5559,4	285714,8001	202709,0666	83005,73358
F0009	00019	Realizado	abr	4331,8	222624,6306	157947,8243	64676,80626
F0009	00019	Realizado	abr	1371,7	70495,91527	50015,47408	20480,44119
F0009	00019	Realizado	abr	9458,9	486122,1936	344894,1954	141227,9982
F0009	00019	Realizado	abr	4187,7	215218,8849	152693,5925	62525,29239
F0009	00019	Realizado	abr	9675,6	497259,0784	352795,5974	144463,4809
F0009	00019	Realizado	abr	17704,5	909889,139	645548,5608	264340,5782
F0009	00019	Realizado	abr	6763,9	347617,7891	246628,0274	100989,7617
F0009	00019	Realizado	abr	7161	368025,9891	261107,2464	106918,7427
F0009	00019	Realizado	abr	15317,5	787213,8093	558512,812	228700,9973
F0009	00019	Realizado	abr	11935	613376,6485	435178,744	178197,9045
F0009	00019	Realizado	abr	3779,6	194245,3608	137813,287	56432,07372
F0009	00019	Realizado	abr	26059	1339252,793	950173,6816	389079,1113
F0009	00019	Realizado	abr	11537,9	592968,4485	420699,525	172268,9235
F0009	00019	Realizado	abr	26656,3	1369949,892	971952,6731	397997,2184
F0009	00019	Realizado	ago	2743,4	140991,8305	100030,9482	40960,88238
F0009	00019	Realizado	ago	2021,8	103906,5696	73719,68032	30186,88926
F0009	00019	Realizado	ago	5559,4	285714,8001	202709,0666	83005,73358
F0009	00019	Realizado	ago	1155	59359,0305	42114,072	17244,9585
F0009	00019	Realizado	ago	2238,5	115043,4544	81621,0824	33422,37195
F0009	00019	Realizado	ago	4910,4	252360,6782	179044,969	73315,70928
F0009	00019	Realizado	ago	6642,9	341399,224	242216,077	99183,14703
F0009	00019	Realizado	ago	7559,2	388490,7215	275626,5741	112864,1474
F0009	00019	Realizado	ago	5570,4	286280,1242	203110,153	83169,97128
F0009	00019	Realizado	ago	15317,5	787213,8093	558512,812	228700,9973
F0009	00019	Realizado	ago	3182,3	163548,2621	116034,2955	47513,96661
F0009	00019	Realizado	ago	6166,6	316920,6905	224849,0358	92071,65462
F0009	00019	Realizado	ago	13526,7	695179,0458	493215,9461	201963,0997
F0009	00019	Realizado	ago	18300,7	940529,7052	667287,4437	273242,2615
F0009	00019	Realizado	dez	1227,6	63090,16956	44761,24224	18328,92732
F0009	00019	Realizado	dez	1877,7	96500,82387	68465,44848	28035,37539
F0009	00019	Realizado	dez	3381,4	173780,6283	123293,9594	50486,66898
F0009	00019	Realizado	dez	5172,2	265815,3918	188590,8253	77224,56654
F0009	00019	Realizado	fev	1661	85363,9391	60564,0464	24799,8927
F0009	00019	Realizado	fev	2743,4	140991,8305	100030,9482	40960,88238
F0009	00019	Realizado	fev	2888,6	148454,1087	105325,2886	43128,82002
F0009	00019	Realizado	fev	4260,3	218950,0239	155340,7627	63609,26121
F0009	00019	Realizado	fev	2960,1	152128,7153	107932,3502	44196,36507
F0009	00019	Realizado	fev	5271,2	270903,3087	192200,6029	78702,70584
F0009	00019	Realizado	fev	4574,9	235118,2932	166811,8338	68306,45943
F0009	00019	Realizado	fev	7559,2	388490,7215	275626,5741	112864,1474
F0009	00019	Realizado	fev	7957,4	408955,4539	290145,9018	118809,5522
F0009	00019	Realizado	fev	11737	603200,8147	427959,1888	175241,6259
F0009	00019	Realizado	fev	8155,4	419131,2877	297365,457	121765,8308
F0009	00019	Realizado	fev	14521,1	746284,3444	529474,1566	216810,1878
F0009	00019	Realizado	jan	1949,2	100175,4305	71072,51008	29102,92044
F0009	00019	Realizado	jan	4621,1	237492,6544	168496,3966	68996,25777
F0009	00019	Realizado	jan	2238,5	115043,4544	81621,0824	33422,37195
F0009	00019	Realizado	jan	16967,5	872012,4243	618675,772	253336,6523
F0009	00019	Realizado	jan	4693,7	241223,7935	171143,5669	70080,22659
F0009	00019	Realizado	jan	1444,3	74227,05433	52662,64432	21564,41001
F0009	00019	Realizado	jan	8952,9	460117,285	326444,221	133673,064
F0009	00019	Realizado	jan	5371,3	276047,758	195850,4891	80197,26891
F0009	00019	Realizado	jan	12731,4	654306,1133	464217,3994	190088,714
F0009	00019	Realizado	jan	6166,6	316920,6905	224849,0358	92071,65462
F0009	00019	Realizado	jan	46746,7	2402457,828	1704496,874	697960,9537
F0009	00019	Realizado	jan	12930,5	664538,4796	471477,0632	193061,4164
F0009	00019	Realizado	jan	3978,7	204477,727	145072,9509	59404,77609
F0009	00019	Realizado	jan	24666,4	1267682,762	899396,1434	368286,6185
F0009	00019	Realizado	jul	4187,7	215218,8849	152693,5925	62525,29239
F0009	00019	Realizado	jul	6715,5	345130,3631	244863,2472	100267,1159
F0009	00019	Realizado	jul	3105,3	159590,9934	113226,6907	46364,30271
F0009	00019	Realizado	jul	1588,4	81632,80004	57916,87616	23715,92388
F0009	00019	Realizado	jul	1949,2	100175,4305	71072,51008	29102,92044
F0009	00019	Realizado	jul	5054,5	259766,424	184299,2008	75467,22315
F0009	00019	Realizado	jul	11537,9	592968,4485	420699,525	172268,9235
F0009	00019	Realizado	jul	18499,8	950762,0714	674547,1075	276214,9639
F0009	00019	Realizado	jul	8553,6	439596,0202	311884,7846	127711,2355
F0009	00019	Realizado	jul	4375,8	224885,927	159552,1699	65333,75706
F0009	00019	Realizado	jul	5371,3	276047,758	195850,4891	80197,26891
F0009	00019	Realizado	jul	13924,9	715643,7782	507735,2738	207908,5044
F0009	00019	Realizado	jun	3032,7	155859,8544	110579,5205	45280,33389
F0009	00019	Realizado	jun	3682,8	189270,5087	134283,7267	54986,78196
F0009	00019	Realizado	jun	26643,1	1369271,503	971471,3694	397800,1332
F0009	00019	Realizado	jun	1588,4	81632,80004	57916,87616	23715,92388
F0009	00019	Realizado	jun	3393,5	174402,4849	123735,1544	50667,33045
F0009	00019	Realizado	jun	7220,4	371078,7392	263273,113	107805,6263
F0009	00019	Realizado	jun	3466,1	178133,6239	126382,3246	51751,29927
F0009	00019	Realizado	jun	3971	204082,0001	144792,1904	59289,8097
F0009	00019	Realizado	jun	3032,7	155859,8544	110579,5205	45280,33389
F0009	00019	Realizado	jun	2671,9	137317,2239	97423,88656	39893,33733
F0009	00019	Realizado	jun	8808,8	452711,5393	321189,9891	131521,5502
F0009	00019	Realizado	jun	8354,5	429363,654	304625,1208	124738,5332
F0009	00019	Realizado	jun	10145,3	521398,4174	369921,9867	151476,4307
F0009	00019	Realizado	jun	73403	3772407,719	2676449,547	1095958,172
F0009	00019	Realizado	jun	4375,8	224885,927	159552,1699	65333,75706
F0009	00019	Realizado	jun	9348,9	480468,9526	340883,3314	139585,6212
F0009	00019	Realizado	jun	19892,4	1022332,102	725324,6458	297007,4567
F0009	00019	Realizado	jun	9548	490701,3188	348142,9952	142558,3236
F0009	00019	Realizado	jun	10940,6	562271,3499	398920,5334	163350,8164
F0009	00019	Realizado	jun	8354,5	429363,654	304625,1208	124738,5332
F0009	00019	Realizado	jun	7360,1	378258,3553	268366,9102	109891,4451
F0009	00019	Realizado	jun	24268,2	1247218,029	884876,8157	362341,2137
F0009	00019	Realizado	mai	3826,9	196676,2544	139537,9586	57138,29583
F0009	00019	Realizado	mai	7220,4	371078,7392	263273,113	107805,6263
F0009	00019	Realizado	mai	1877,7	96500,82387	68465,44848	28035,37539
F0009	00019	Realizado	mai	5559,4	285714,8001	202709,0666	83005,73358
F0009	00019	Realizado	mai	1732,5	89038,54575	63171,108	25867,43775
F0009	00019	Realizado	mai	10543,5	541863,1499	384441,3144	157421,8355
F0009	00019	Realizado	mai	19892,4	1022332,102	725324,6458	297007,4567
F0009	00019	Realizado	mai	5172,2	265815,3918	188590,8253	77224,56654
F0009	00019	Realizado	mai	15317,5	787213,8093	558512,812	228700,9973
F0009	00019	Realizado	mai	4774	245350,6594	174071,4976	71279,1618
F0009	00019	Realizado	mar	2526,7	129854,9458	92129,54608	37725,39969
F0009	00019	Realizado	mar	3249,4	166996,7391	118480,9226	48515,81658
F0009	00019	Realizado	mar	6136,9	315394,3154	223766,1026	91628,21283
F0009	00019	Realizado	mar	1661	85363,9391	60564,0464	24799,8927
F0009	00019	Realizado	mar	8592,1	441574,6545	313288,587	128286,0675
F0009	00019	Realizado	mar	6961,9	357793,6229	253847,5826	103946,0403
F0009	00019	Realizado	mar	8951,8	460060,7526	326404,1123	133656,6403
F0009	00019	Realizado	mar	16908,1	868959,6741	616509,9054	252449,7687
F0009	00019	Realizado	mar	4574,9	235118,2932	166811,8338	68306,45943
F0009	00019	Realizado	mar	23672	1216577,463	863137,9328	353439,5304
F0009	00019	Realizado	nov	1732,5	89038,54575	63171,108	25867,43775
F0009	00019	Realizado	nov	2960,1	152128,7153	107932,3502	44196,36507
F0009	00019	Realizado	nov	1155	59359,0305	42114,072	17244,9585
F0009	00019	Realizado	nov	1949,2	100175,4305	71072,51008	29102,92044
F0009	00019	Realizado	nov	4774	245350,6594	174071,4976	71279,1618
F0009	00019	Realizado	nov	8155,4	419131,2877	297365,457	121765,8308
F0009	00019	Realizado	nov	3182,3	163548,2621	116034,2955	47513,96661
F0009	00019	Realizado	nov	5371,3	276047,758	195850,4891	80197,26891
F0009	00019	Realizado	out	2094,4	107637,7086	76366,85056	31270,85808
F0009	00019	Realizado	out	1661	85363,9391	60564,0464	24799,8927
F0009	00019	Realizado	out	6136,9	315394,3154	223766,1026	91628,21283
F0009	00019	Realizado	out	2526,7	129854,9458	92129,54608	37725,39969
F0009	00019	Realizado	out	6353,6	326531,2002	231667,5046	94863,69552
F0009	00019	Realizado	out	2888,6	148454,1087	105325,2886	43128,82002
F0009	00019	Realizado	out	1227,6	63090,16956	44761,24224	18328,92732
F0009	00019	Realizado	out	12708,3	653118,9327	463375,1179	189743,8148
F0009	00019	Realizado	out	5704,6	293177,0783	208003,407	85173,67122
F0009	00019	Realizado	out	7581,2	389621,3697	276428,7469	113192,6228
F0009	00019	Realizado	out	4477	230086,9087	163242,1648	66844,7439
F0009	00019	Realizado	out	2238,5	115043,4544	81621,0824	33422,37195
F0009	00019	Realizado	out	13213,2	679067,3089	481784,9837	197282,3252
F0009	00019	Realizado	out	3320,9	170671,3458	121087,9842	49583,36163
F0009	00019	Realizado	out	1155	59359,0305	42114,072	17244,9585
F0009	00019	Realizado	out	5271,2	270903,3087	192200,6029	78702,70584
F0009	00019	Realizado	out	14730,1	757025,5023	537094,7982	219930,7041
F0009	00019	Realizado	out	6426,2	330262,3392	234314,6749	95947,66434
F0009	00019	Realizado	out	17761,7	912828,8243	647634,2101	265194,6142
F0009	00019	Realizado	out	7942	408164,0002	289584,3808	118579,6194
F0009	00019	Realizado	out	5768,4	296455,958	210329,7082	86126,24988
F0009	00019	Realizado	out	4574,9	235118,2932	166811,8338	68306,45943
F0009	00019	Realizado	out	16908,1	868959,6741	616509,9054	252449,7687
F0009	00019	Realizado	out	6961,9	357793,6229	253847,5826	103946,0403
F0009	00019	Realizado	out	17505,4	899656,7727	638288,897	261367,8758
F0009	00019	Realizado	out	7957,4	408955,4539	290145,9018	118809,5522
F0009	00019	Realizado	out	3381,4	173780,6283	123293,9594	50486,66898
F0009	00019	Realizado	out	35010,8	1799313,545	1276577,794	522735,7516
F0009	00019	Realizado	out	15714,6	807622,0093	572992,031	234629,9782
F0009	00019	Realizado	out	20886,8	1073437,401	761582,8563	311854,5448
F0009	00019	Realizado	out	12333,2	633841,3809	449698,0717	184143,3092
F0009	00019	Realizado	out	6166,6	316920,6905	224849,0358	92071,65462
F0009	00019	Realizado	out	36403,4	1870883,577	1327355,332	543528,2444
F0009	00019	Realizado	out	9150,9	470293,1188	333663,7762	136629,3426
F0009	00019	Realizado	out	3182,3	163548,2621	116034,2955	47513,96661
F0009	00019	Realizado	out	14521,1	746284,3444	529474,1566	216810,1878
F0009	00019	Realizado	out	40580,1	2085537,137	1479647,838	605889,2991
F0009	00019	Realizado	out	17704,5	909889,139	645548,5608	264340,5782
F0009	00019	Realizado	out	48935,7	2514957,324	1784313,068	730644,256
F0009	00019	Realizado	out	21881,2	1124542,7	797841,0669	326701,6328
F0009	00019	Realizado	set	3393,5	174402,4849	123735,1544	50667,33045
F0009	00019	Realizado	set	6570,3	337668,0849	239568,9067	98099,17821
F0009	00019	Realizado	set	577,5	29679,51525	21057,036	8622,47925
F0009	00019	Realizado	set	2310	118718,061	84228,144	34489,917
F0009	00019	Realizado	set	9348,9	480468,9526	340883,3314	139585,6212
F0009	00019	Realizado	set	18101,6	930297,339	660027,7798	270269,5591
F0009	00019	Realizado	set	1591,7	81802,39727	58037,20208	23765,19519
F0009	00019	Realizado	set	6365,7	327153,0567	232108,6997	95044,35699
F0010	00019	Realizado	abr	3011,8	154785,7386	109817,4563	44968,28226
F0010	00019	Realizado	abr	1420,1	72983,34131	51780,25424	21203,08707
F0010	00019	Realizado	abr	1765,5	90734,51805	64374,3672	26360,15085
F0010	00019	Realizado	abr	1489,4	76544,88314	54307,09856	22237,78458
F0010	00019	Realizado	abr	1383,8	71117,77178	50456,66912	20661,10266
F0010	00019	Realizado	abr	4881,8	250890,8356	178002,1443	72888,69126
F0010	00019	Realizado	abr	2113,1	108598,7596	77048,69744	31550,06217
F0010	00019	Realizado	abr	1315,6	67612,76236	47969,93344	19642,82892
F0010	00019	Realizado	abr	10901	560236,1831	397476,6224	162759,5607
F0010	00019	Realizado	abr	5137	264006,3547	187307,3488	76699,0059
F0010	00019	Realizado	abr	6391	328453,3021	233031,1984	95422,1037
F0010	00019	Realizado	abr	5387,8	276895,7442	196452,1187	80443,62546
F0010	00019	Realizado	abr	5011,6	257561,66	182734,9638	74826,69612
F0010	00019	Realizado	abr	17668,2	908023,5694	644224,9757	263798,5937
F0010	00019	Realizado	abr	7643,9	392843,7171	278714,9394	114128,7777
F0010	00019	Realizado	abr	4761,9	244728,8029	173630,3026	71098,50033
F0010	00019	Realizado	ago	1074,7	55232,16457	39186,14128	16046,02329
F0010	00019	Realizado	ago	623,7	32053,87647	22741,59888	9312,27759
F0010	00019	Realizado	ago	2319,9	119226,8527	84589,12176	34637,73093
F0010	00019	Realizado	ago	554,4	28492,33464	20214,75456	8277,58008
F0010	00019	Realizado	ago	933,9	47996,01609	34052,23536	13943,78073
F0010	00019	Realizado	ago	727,1	37367,92301	26511,81104	10856,11197
F0010	00019	Realizado	ago	3774,1	193962,6987	137612,7438	56349,95487
F0010	00019	Realizado	ago	3884,1	199615,9397	141623,6078	57992,33187
F0010	00019	Realizado	ago	2255	115891,4405	82222,712	33668,7285
F0010	00019	Realizado	ago	8395,2	431455,3531	306109,1405	125346,2126
F0010	00019	Realizado	ago	2005,3	103058,5834	73118,05072	29940,53271
F0010	00019	Realizado	ago	3383,6	173893,6932	123374,1766	50519,51652
F0010	00019	Realizado	ago	2631,2	135225,5247	95939,86688	39285,65784
F0010	00019	Realizado	ago	13657,6	701906,4026	497988,8742	203917,5283
F0010	00019	Realizado	dez	2839,1	145910,1502	103520,3998	42389,75037
F0010	00019	Realizado	dez	762,3	39176,96013	27795,28752	11381,67261
F0010	00019	Realizado	dez	1074,7	55232,16457	39186,14128	16046,02329
F0010	00019	Realizado	dez	10275,1	528069,2418	374654,8062	153414,4356
F0010	00019	Realizado	dez	2756,6	141670,2195	100512,2518	41157,96762
F0010	00019	Realizado	dez	3884,1	199615,9397	141623,6078	57992,33187
F0010	00019	Realizado	fev	1731,4	88982,01334	63130,99936	25851,01398
F0010	00019	Realizado	fev	2215,4	113856,2737	80778,80096	33077,47278
F0010	00019	Realizado	fev	6265,6	322008,6074	228458,8134	93549,79392
F0010	00019	Realizado	fev	8019	412121,2689	292391,9856	119729,2833
F0010	00019	Realizado	jan	3290,1	169088,4383	119964,9422	49123,49607
F0010	00019	Realizado	jan	11904,2	611793,741	434055,7021	177738,0389
F0010	00019	Realizado	jul	1350,8	69421,79948	49253,40992	20168,38956
F0010	00019	Realizado	jul	1800,7	92543,55517	65657,84368	26885,71149
F0010	00019	Realizado	jul	554,4	28492,33464	20214,75456	8277,58008
F0010	00019	Realizado	jul	345,4	17751,17674	12594,11296	5157,06378
F0010	00019	Realizado	jul	657,8	33806,38118	23984,96672	9821,41446
F0010	00019	Realizado	jul	554,4	28492,33464	20214,75456	8277,58008
F0010	00019	Realizado	jul	519,2	26683,29752	18931,27808	7752,01944
F0010	00019	Realizado	jul	2215,4	113856,2737	80778,80096	33077,47278
F0010	00019	Realizado	jul	864,6	44434,47426	31525,39104	12909,08322
F0010	00019	Realizado	jul	4887,3	251173,4976	178202,6875	72970,81011
F0010	00019	Realizado	jul	6515,3	334841,4644	237563,4747	97277,98971
F0010	00019	Realizado	jul	2005,3	103058,5834	73118,05072	29940,53271
F0010	00019	Realizado	jul	1252,9	64390,41499	45683,74096	18706,67403
F0010	00019	Realizado	jul	2380,4	122336,1352	86795,09696	35541,03828
F0010	00019	Realizado	jul	2005,3	103058,5834	73118,05072	29940,53271
F0010	00019	Realizado	jul	1879,9	96613,88869	68545,66576	28068,22293
F0010	00019	Realizado	jul	8019	412121,2689	292391,9856	119729,2833
F0010	00019	Realizado	jul	3132,8	161004,3037	114229,4067	46774,89696
F0010	00019	Realizado	jun	2008,6	103228,1807	73238,37664	29989,80402
F0010	00019	Realizado	jun	1731,4	88982,01334	63130,99936	25851,01398
F0010	00019	Realizado	jun	1972,3	101362,6111	71914,79152	29447,81961
F0010	00019	Realizado	jun	969,1	49805,05321	35335,71184	14469,34137
F0010	00019	Realizado	jun	1383,8	71117,77178	50456,66912	20661,10266
F0010	00019	Realizado	jun	3359,4	172649,9801	122491,7866	50158,19358
F0010	00019	Realizado	jun	1557,6	80049,89256	56793,83424	23256,05832
F0010	00019	Realizado	jun	2113,1	108598,7596	77048,69744	31550,06217
F0010	00019	Realizado	jun	2491,5	128045,9087	90846,0696	37199,83905
F0010	00019	Realizado	jun	519,2	26683,29752	18931,27808	7752,01944
F0010	00019	Realizado	jun	7267,7	373509,6329	264997,7845	108511,8484
F0010	00019	Realizado	jun	6265,6	322008,6074	228458,8134	93549,79392
F0010	00019	Realizado	jun	7142,3	367064,9381	260425,3995	106639,5386
F0010	00019	Realizado	jun	3509	180338,3879	127946,5616	52391,8263
F0010	00019	Realizado	jun	5011,6	257561,66	182734,9638	74826,69612
F0010	00019	Realizado	jun	12153,9	624626,5981	443160,3634	181466,2347
F0010	00019	Realizado	jun	5638,6	289785,1337	205596,8886	84188,24502
F0010	00019	Realizado	jun	7643,9	392843,7171	278714,9394	114128,7777
F0010	00019	Realizado	jun	9022,2	463678,8268	328971,0653	134707,7615
F0010	00019	Realizado	jun	1879,9	96613,88869	68545,66576	28068,22293
F0010	00019	Realizado	mai	693	35615,4183	25268,4432	10346,9751
F0010	00019	Realizado	mai	1453,1	74679,31361	52983,51344	21695,80017
F0010	00019	Realizado	mai	3980,9	204590,7918	145153,1682	59437,62363
F0010	00019	Realizado	mai	2770,9	142405,1408	101033,6642	41371,47663
F0010	00019	Realizado	mai	519,2	26683,29752	18931,27808	7752,01944
F0010	00019	Realizado	mai	2505,8	128780,83	91367,48192	37413,34806
F0010	00019	Realizado	mai	5262,4	270451,0494	191879,7338	78571,31568
F0010	00019	Realizado	mai	14410	740574,571	525423,184	215151,387
F0010	00019	Realizado	mai	10024,3	515179,8523	365510,0363	149669,816
F0010	00019	Realizado	mai	1879,9	96613,88869	68545,66576	28068,22293
F0010	00019	Realizado	mar	2354	120979,3574	85832,4896	35146,8678
